date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:54:09	165/165	---M--	200	added ('OK')	image/svg+xml	etag:%22a5-5d2a01f3e44ec%22	https://metahero.io/build/website/images/back.367533cb.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/back.367533cb.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:09	1684/1684	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22694-5d2a01f3e44ec%22	https://metahero.io/build/website/images/calendar.0c592a43.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/calendar.0c592a43.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:10	2013/2013	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227dd-5d2a01f3e354c%22	https://metahero.io/build/website/images/hexagonTItle.b2e73481.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/hexagonTItle.b2e73481.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:10	21626/21626	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22547a-5d2a01f3e44ec%22	https://metahero.io/build/website/images/news.8ad8dc38.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/news.8ad8dc38.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:10	10753/10753	---M--	200	added ('OK')	image/png	etag:%222a01-5d2a01f3e25ac%22	https://metahero.io/build/website/images/matrix-left.ba8fa5e5.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/matrix-left.ba8fa5e5.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:10	10739/10739	---M--	200	added ('OK')	image/png	etag:%2229f3-5d2a01f3e354c%22	https://metahero.io/build/website/images/matrix-right.9125604a.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/matrix-right.9125604a.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:10	1486/1486	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225ce-5d2a01f3e354c%22	https://metahero.io/build/website/images/heksagon.dcebd3b0.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/heksagon.dcebd3b0.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:11	171/171	---M--	200	added ('OK')	image/svg+xml	etag:%22ab-5d2a01f3e44ec%22	https://metahero.io/build/website/images/arrow-right.1b3b7d44.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/arrow-right.1b3b7d44.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:11	210/210	---M--	200	added ('OK')	image/svg+xml	etag:%22d2-5d2a01f3e44ec%22	https://metahero.io/build/website/images/arrow-left.34cfbfcf.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/arrow-left.34cfbfcf.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:11	247/247	---M--	200	added ('OK')	image/svg+xml	etag:%22f7-5d2a01f3e44ec%22	https://metahero.io/build/website/images/check.7a4bf5e7.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/check.7a4bf5e7.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:11	855/855	---M--	200	added ('OK')	image/svg+xml	etag:%22357-5d2a01f3e44ec%22	https://metahero.io/build/website/images/info.705c8d38.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/info.705c8d38.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:12	145415/145415	---M--	200	added ('OK')	image/png	etag:%2223807-5d2a01f3e25ac%22	https://metahero.io/build/website/images/hexagon-binary.f99b0153.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/hexagon-binary.f99b0153.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:12	995/995	---M--	200	added ('OK')	image/svg+xml	etag:%223e3-5d2a01f3e354c%22	https://metahero.io/build/website/images/app.22af3501.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/app.22af3501.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:12	892/892	---M--	200	added ('OK')	image/svg+xml	etag:%2237c-5d2a01f3e354c%22	https://metahero.io/build/website/images/circle.071683cd.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/circle.071683cd.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:12	29696/29696	---M--	200	added ('OK')	image/png	etag:%227400-5d2a01f3e354c%22	https://metahero.io/build/website/images/mock1.c4714df9.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/mock1.c4714df9.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:12	31055/31055	---M--	200	added ('OK')	image/png	etag:%22794f-5d2a01f3e354c%22	https://metahero.io/build/website/images/mock2.fb89480e.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/mock2.fb89480e.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:13	34199/34199	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228597-5d2a01f3e44ec%22	https://metahero.io/build/website/images/revenue-streams.1e053218.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/revenue-streams.1e053218.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:13	164/164	---M--	200	added ('OK')	image/svg+xml	etag:%22a4-5d2a01f3e44ec%22	https://metahero.io/build/website/images/hex.2c132ce5.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/hex.2c132ce5.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:13	2474/2474	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%229aa-5d2a01f3e548c%22	https://metahero.io/build/website/images/question.9b7bfb6e.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/question.9b7bfb6e.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:13	701/701	---M--	200	added ('OK')	image/svg+xml	etag:%222bd-5d2a01f3e548c%22	https://metahero.io/build/website/images/speaker.b240fc01.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/speaker.b240fc01.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:13	805/805	---M--	200	added ('OK')	image/svg+xml	etag:%22325-5d2a01f3e548c%22	https://metahero.io/build/website/images/speaker-muted.fc4bc838.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/speaker-muted.fc4bc838.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:14	1526811/1526811	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22174c1b-5d2a01f3e44ec%22	https://metahero.io/build/website/images/tickets-mobile.cf49a23f.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/tickets-mobile.cf49a23f.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:14	1017360/1017360	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f8610-5d2a01f3e44ec%22	https://metahero.io/build/website/images/tickets.d9adbda7.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/tickets.d9adbda7.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:14	29883/29883	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2274bb-5d2a01f3e354c%22	https://metahero.io/build/website/images/join-bg.1f52de85.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/join-bg.1f52de85.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:14	920/920	---M--	200	added ('OK')	image/svg+xml	etag:%22398-5d2a01f3e44ec%22	https://metahero.io/build/website/images/partner-gradient.f9690f48.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/partner-gradient.f9690f48.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:15	3220/3220	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c94-5d2a01f3e25ac%22	https://metahero.io/build/website/images/chamber_polygons.6664167f.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/chamber_polygons.6664167f.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:15	847/847	---M--	200	added ('OK')	image/png	etag:%2234f-5d2a01f3e354c%22	https://metahero.io/build/website/images/loader.5fcde697.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/loader.5fcde697.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:15	5098/5098	---M--	200	added ('OK')	image/png	etag:%2213ea-5d2a01f3e354c%22	https://metahero.io/build/website/images/roadmap.d88d5a12.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/roadmap.d88d5a12.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:16	718718/718718	---M--	200	added ('OK')	image/png	etag:%22af77e-5d2a01f3e354c%22	https://metahero.io/build/website/images/scanner-v3.75e1beb6.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/scanner-v3.75e1beb6.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:16	6003/6003	---M--	200	added ('OK')	image/png	etag:%221773-5d2a01f3e25ac%22	https://metahero.io/build/website/images/bannerInfoMobile.7769649a.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/bannerInfoMobile.7769649a.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:16	10837/10837	---M--	200	added ('OK')	image/png	etag:%222a55-5d2a01f3e25ac%22	https://metahero.io/build/website/images/bannerInfo.31034e73.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/bannerInfo.31034e73.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:16	13477/13477	---M--	200	added ('OK')	image/png	etag:%2234a5-5d2a01f3e354c%22	https://metahero.io/build/website/images/tokenInfoHandMobile.27d8c3a8.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/tokenInfoHandMobile.27d8c3a8.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:17	25855/25855	---M--	200	added ('OK')	image/png	etag:%2264ff-5d2a01f3e354c%22	https://metahero.io/build/website/images/tokenInfoHand.5e9db0ef.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/tokenInfoHand.5e9db0ef.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:17	2669416/2669416	---M--	200	added ('OK')	image/png	etag:%2228bb68-5d2a01f3e354c%22	https://metahero.io/build/website/images/scanner-v3@2x.7afea889.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/scanner-v3@2x.7afea889.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:17	869/869	---M--	200	added ('OK')	image/svg+xml	etag:%22365-5d2a01f3e44ec%22	https://metahero.io/build/website/images/copy.038781dc.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/copy.038781dc.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:17	126299/126299	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221ed5b-5d2a01f3e548c%22	https://metahero.io/build/website/images/tokenFist.0d6950ad.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/tokenFist.0d6950ad.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:17	172/172	---M--	200	added ('OK')	image/svg+xml	etag:%22ac-5d2a01f3e44ec%22	https://metahero.io/build/website/images/arrow-right-green.bd8782af.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/arrow-right-green.bd8782af.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:17	1987/1987	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227c3-5d2a01f3e548c%22	https://metahero.io/build/website/images/token.6e958cbe.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/token.6e958cbe.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:18	21340/21340	---M--	200	added ('OK')	image/png	etag:%22535c-5d2a01f3e25ac%22	https://metahero.io/build/website/images/chamber.9913fad0.png	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/chamber.9913fad0.png	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:18	81817/81817	---M--	200	added ('OK')	image/jpeg	etag:%2213f99-5d2a01f3e25ac%22	https://metahero.io/build/website/images/iframe.b77a1d61.jpg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/iframe.b77a1d61.jpg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:18	172/172	---M--	200	added ('OK')	image/svg+xml	etag:%22ac-5d2a01f3e44ec%22	https://metahero.io/build/website/images/arrow-right-purple.eb90e9c4.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/arrow-right-purple.eb90e9c4.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:18	1725/1725	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226bd-5d2a01f3e44ec%22	https://metahero.io/build/website/images/wdw-and-tech-bg.dd10a4c5.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/wdw-and-tech-bg.dd10a4c5.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:18	1951/1951	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2279f-5d2a01f3e44ec%22	https://metahero.io/build/website/images/hex-blur.78fc7e42.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/hex-blur.78fc7e42.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:19	810/810	---M--	200	added ('OK')	image/svg+xml	etag:%2232a-5d2a01f3e354c%22	https://metahero.io/build/website/images/hexagon-blurred.bcd55de9.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/hexagon-blurred.bcd55de9.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:19	1103629/1103629	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2210d70d-5d2a01f3e354c%22	https://metahero.io/build/website/images/hexagon-binary.d9cf85c3.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/hexagon-binary.d9cf85c3.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:19	82790/82790	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2214366-5d2a01f3e44ec%22	https://metahero.io/build/website/images/market-data.4522c8e9.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/market-data.4522c8e9.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:19	34412/34412	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22866c-5d2a01f3e354c%22	https://metahero.io/build/website/images/dashboard.9fb452bb.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/dashboard.9fb452bb.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:20	2045/2045	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227fd-5d2a01f3e44ec%22	https://metahero.io/build/website/images/small-hexagon.fbe8fa17.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/small-hexagon.fbe8fa17.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:20	1234/1234	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224d2-5d2a01f3e44ec%22	https://metahero.io/build/website/images/small-hexagon-pink-outline.27cf2c66.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/small-hexagon-pink-outline.27cf2c66.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:20	3002/3002	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22bba-5d2a01f3e354c%22	https://metahero.io/build/website/images/ellipses.5498ed5c.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/ellipses.5498ed5c.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:20	802/802	---M--	200	added ('OK')	image/svg+xml	etag:%22322-5d2a01f3e354c%22	https://metahero.io/build/website/images/hexagon-outline.818f7da1.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/hexagon-outline.818f7da1.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:21	291877/291877	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2247425-5d2a01f3e44ec%22	https://metahero.io/build/website/images/team-bg.4cbf94ef.svg	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/build/website/images/team-bg.4cbf94ef.svg	(from https://metahero.io/build/website/app.8827dbcd.css)
17:54:21	1687/1687	---M--	200	added ('OK')	image/png	etag:%22697-5d18aed765848%22	https://metahero.io/uploads/media/sulu-260x/00/270-icon_virtualreality.png?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/00/270-icon_virtualreality0016.png	(from https://metahero.io/tech)
17:54:21	3042/3042	---M--	200	added ('OK')	image/png	etag:%22be2-5d18aed787b27%22	https://metahero.io/uploads/media/sulu-260x/01/271-icon_augmentedreality.png?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/01/271-icon_augmentedreality0016.png	(from https://metahero.io/tech)
17:54:21	909/909	---M--	200	added ('OK')	image/png	etag:%2238d-5d18aed77fe28%22	https://metahero.io/uploads/media/sulu-260x/02/272-icon_fashion.png?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/02/272-icon_fashion0016.png	(from https://metahero.io/tech)
17:54:21	1453/1453	---M--	200	added ('OK')	image/png	etag:%225ad-5d18aed786b87%22	https://metahero.io/uploads/media/sulu-260x/03/273-icon_socialmedia.png?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/03/273-icon_socialmedia0016.png	(from https://metahero.io/tech)
17:54:22	2222/2222	---M--	200	added ('OK')	image/png	etag:%228ae-5d18aed775248%22	https://metahero.io/uploads/media/sulu-260x/04/274-icon_medicine.png?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/04/274-icon_medicine0016.png	(from https://metahero.io/tech)
17:54:22	14703/14703	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22396f-5d18b356a57c1%22	https://metahero.io/uploads/media/sulu-260x/08/278-cdprojekt_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/08/278-cdprojekt_logo0016.svg	(from https://metahero.io/tech)
17:54:22	7348/7348	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221cb4-5d18b356b22e1%22	https://metahero.io/uploads/media/sulu-260x/07/277-disnep_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/07/277-disnep_logo0016.svg	(from https://metahero.io/tech)
17:54:22	9435/9435	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2224db-5d462c9d06d9e%22	https://metahero.io/uploads/media/sulu-260x/06/276-11bit_logo%201.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/06/276-11bit_logo%2010016.svg	(from https://metahero.io/tech)
17:54:22	2147/2147	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22863-5d18b356ae461%22	https://metahero.io/uploads/media/sulu-260x/02/282-play_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/02/282-play_logo0016.svg	(from https://metahero.io/tech)
17:54:23	15232/15232	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%223b80-5d18b356b03a1%22	https://metahero.io/uploads/media/sulu-260x/01/281-haineken_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/01/281-haineken_logo0016.svg	(from https://metahero.io/tech)
17:54:23	8988/8988	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22231c-5d18b3569bb81%22	https://metahero.io/uploads/media/sulu-260x/00/290-wut_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/00/290-wut_logo0016.svg	(from https://metahero.io/tech)
17:54:23	23929/23929	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d79-5d18b356a9641%22	https://metahero.io/uploads/media/sulu-260x/04/284-gdansk_university_of_technology_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/04/284-gdansk_university_of_technology_logo0016.svg	(from https://metahero.io/tech)
17:54:23	33873/33873	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228451-5d18b3569abe1%22	https://metahero.io/uploads/media/sulu-260x/07/287-lodz_university_of_technology_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/07/287-lodz_university_of_technology_logo0016.svg	(from https://metahero.io/tech)
17:54:24	14750/14750	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22399e-5d18b3569cb21%22	https://metahero.io/uploads/media/sulu-260x/06/286-ras_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/06/286-ras_logo0016.svg	(from https://metahero.io/tech)
17:54:24	10817/10817	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a41-5d18b35694e21%22	https://metahero.io/uploads/media/sulu-260x/00/280-muzeum_slaskie_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/00/280-muzeum_slaskie_logo0016.svg	(from https://metahero.io/tech)
17:54:24	3985/3985	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f91-5d18b356a3881%22	https://metahero.io/uploads/media/sulu-260x/09/279-ferrari_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/09/279-ferrari_logo0016.svg	(from https://metahero.io/tech)
17:54:24	14553/14553	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2238d9-5d18b356aa5e1%22	https://metahero.io/uploads/media/sulu-260x/09/289-toyota_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/09/289-toyota_logo0016.svg	(from https://metahero.io/tech)
17:54:24	1666/1666	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22682-5d18b356bbf21%22	https://metahero.io/uploads/media/sulu-260x/08/288-vw_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/08/288-vw_logo0016.svg	(from https://metahero.io/tech)
17:54:25	4646/4646	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221226-5d18b35705300%22	https://metahero.io/uploads/media/sulu-260x/03/283-shell_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/03/283-shell_logo0016.svg	(from https://metahero.io/tech)
17:54:25	2183/2183	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22887-5d18b356b9fe1%22	https://metahero.io/uploads/media/sulu-260x/05/285-tmr_logo.svg?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/sulu-260x/05/285-tmr_logo0016.svg	(from https://metahero.io/tech)
17:54:26	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2020%20Jan%202022%2016:54:24%20GMT	http://metahero.io/es/token	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/es/token.e1.delayed	(from https://metahero.io/token)
17:54:26	424848/424848	---M--	200	added ('OK')	text/html	etag:%2267b90-5d4de9f204af1%22	https://metahero.io/uploads/media/800x/05/275-Group%20423%20(1).webp?v=1-0	D:/Learning%20and%20lifestyle/Start%20ups%20and%20ideas/Nevera%20stranica/Metahero/metahero.io/uploads/media/800x/05/275-Group%20423%20(1)0016.html	(from https://metahero.io/tech)
